Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2020-06-29,19:00:00,8.7,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),268.9,N deg,7.9,N ms-1,13.2,N degC
2020-06-29,20:00:00,9.7,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS),269.9,N deg,7.4,N ms-1,12.3,N degC
2020-06-29,21:00:00,7.9,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS),270.1,N deg,6.9,N ms-1,11.8,N degC
2020-06-29,22:00:00,8.6,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS),268.9,N deg,6.3,N ms-1,11.6,N degC
2020-06-29,23:00:00,15.2,V ugm-3 (TEOM FDMS),6.9,V ugm-3 (TEOM FDMS),269.8,N deg,5.7,N ms-1,11.4,N degC
2020-06-29,24:00:00,10.1,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS),274.6,N deg,5.2,N ms-1,11.1,N degC
2020-06-30,01:00:00,9.6,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),263.9,N deg,4.3,N ms-1,10.9,N degC
2020-06-30,02:00:00,15.9,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS),267.2,N deg,4.4,N ms-1,11.7,N degC
2020-06-30,03:00:00,13.6,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS),265.5,N deg,4.3,N ms-1,11.9,N degC
2020-06-30,04:00:00,10.7,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS),255.5,N deg,4.2,N ms-1,12,N degC
2020-06-30,05:00:00,11.1,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS),250.3,N deg,4.3,N ms-1,12,N degC
2020-06-30,06:00:00,13.2,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS),249.6,N deg,3.6,N ms-1,12,N degC
2020-06-30,07:00:00,10.2,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),244,N deg,3.4,N ms-1,12.4,N degC
2020-06-30,08:00:00,4.5,V ugm-3 (TEOM FDMS),0.6,V ugm-3 (TEOM FDMS),240.1,N deg,4.9,N ms-1,12.7,N degC
2020-06-30,09:00:00,14.8,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS),242.7,N deg,4.8,N ms-1,12.7,N degC
2020-06-30,10:00:00,8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),226.8,N deg,3.6,N ms-1,13.1,N degC
2020-06-30,11:00:00,8.6,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS),193,N deg,4.1,N ms-1,13.8,N degC
2020-06-30,12:00:00,8.5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),179.1,N deg,3.9,N ms-1,14,N degC
2020-06-30,13:00:00,4.3,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),169.2,N deg,2.8,N ms-1,14.5,N degC
2020-06-30,14:00:00,6.7,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS),253.1,N deg,3.8,N ms-1,16.1,N degC
2020-06-30,15:00:00,5.4,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS),257.7,N deg,6.9,N ms-1,15.7,N degC
2020-06-30,16:00:00,5.7,V ugm-3 (TEOM FDMS),0.9,V ugm-3 (TEOM FDMS),264.9,N deg,6,N ms-1,15.5,N degC
2020-06-30,17:00:00,4.7,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS),263.2,N deg,4.8,N ms-1,15,N degC
2020-06-30,18:00:00,3.1,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS),258.5,N deg,5.9,N ms-1,15,N degC
2020-06-30,19:00:00,5.3,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),263.7,N deg,5.3,N ms-1,14.8,N degC
2020-06-30,20:00:00,8.5,V ugm-3 (TEOM FDMS),1.2,V ugm-3 (TEOM FDMS),254.4,N deg,4.4,N ms-1,14.2,N degC
2020-06-30,21:00:00,6.2,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS),245.3,N deg,4.2,N ms-1,13.3,N degC
2020-06-30,22:00:00,1.7,V ugm-3 (TEOM FDMS),0.6,V ugm-3 (TEOM FDMS),247.7,N deg,4.3,N ms-1,12.9,N degC
2020-06-30,23:00:00,3.7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),250.3,N deg,3.9,N ms-1,12.7,N degC
2020-06-30,24:00:00,8,V ugm-3 (TEOM FDMS),-0.7,V ugm-3 (TEOM FDMS),253,N deg,4,N ms-1,13.3,N degC
2020-07-01,01:00:00,1.7,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS),240.5,N deg,4.1,N ms-1,12.2,N degC
2020-07-01,02:00:00,7.3,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),242.5,N deg,4.6,N ms-1,13.1,N degC
2020-07-01,03:00:00,11.1,V ugm-3 (TEOM FDMS),-0.7,V ugm-3 (TEOM FDMS),246.5,N deg,4.8,N ms-1,12.7,N degC
2020-07-01,04:00:00,7.2,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),250.5,N deg,5,N ms-1,12.3,N degC
2020-07-01,05:00:00,4,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),251.7,N deg,5.1,N ms-1,12.4,N degC
2020-07-01,06:00:00,0.9,V ugm-3 (TEOM FDMS),1.5,V ugm-3 (TEOM FDMS),255,N deg,6.2,N ms-1,13.7,N degC
2020-07-01,07:00:00,5.6,V ugm-3 (TEOM FDMS),0.7,V ugm-3 (TEOM FDMS),260.7,N deg,6.2,N ms-1,15.3,N degC
2020-07-01,08:00:00,0.7,V ugm-3 (TEOM FDMS),0.7,V ugm-3 (TEOM FDMS),255.3,N deg,6.5,N ms-1,15.3,N degC
2020-07-01,09:00:00,5.9,V ugm-3 (TEOM FDMS),-0.4,V ugm-3 (TEOM FDMS),256.8,N deg,5.3,N ms-1,15.8,N degC
2020-07-01,10:00:00,9,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),246,N deg,4.4,N ms-1,14.8,N degC
2020-07-01,11:00:00,6.7,V ugm-3 (TEOM FDMS),0.5,V ugm-3 (TEOM FDMS),261,N deg,5.8,N ms-1,15,N degC
2020-07-01,12:00:00,9.3,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),273.2,N deg,5.7,N ms-1,15.2,N degC
2020-07-01,13:00:00,11.7,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS),264,N deg,7.4,N ms-1,17.5,N degC
2020-07-01,14:00:00,6.9,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS),266.4,N deg,8,N ms-1,17.2,N degC
2020-07-01,15:00:00,9.4,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS),277.2,N deg,7.6,N ms-1,16.9,N degC
2020-07-01,16:00:00,6.7,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),273.9,N deg,7.7,N ms-1,16.1,N degC
2020-07-01,17:00:00,8.1,V ugm-3 (TEOM FDMS),3.8,V ugm-3 (TEOM FDMS),272.6,N deg,8.2,N ms-1,15.4,N degC
2020-07-01,18:00:00,6.2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),271.4,N deg,7.7,N ms-1,14.4,N degC
2020-07-01,19:00:00,10,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS),275.4,N deg,6.2,N ms-1,13.8,N degC
2020-07-01,20:00:00,6,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS),269.4,N deg,4.9,N ms-1,12.8,N degC
2020-07-01,21:00:00,8.3,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS),266.7,N deg,4.2,N ms-1,12.1,N degC
2020-07-01,22:00:00,5.6,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS),270.8,N deg,4.2,N ms-1,11.8,N degC
2020-07-01,23:00:00,15.9,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS),276.8,N deg,3.9,N ms-1,11.3,N degC
2020-07-01,24:00:00,9.7,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS),283.4,N deg,3.4,N ms-1,10.8,N degC
2020-07-02,01:00:00,11.2,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS),246.5,N deg,3.6,N ms-1,10.5,N degC
2020-07-02,02:00:00,11.4,V ugm-3 (TEOM FDMS),1.2,V ugm-3 (TEOM FDMS),244.5,N deg,3.6,N ms-1,10.5,N degC
2020-07-02,03:00:00,14,V ugm-3 (TEOM FDMS),1.5,V ugm-3 (TEOM FDMS),254.9,N deg,4,N ms-1,11.3,N degC
2020-07-02,04:00:00,7.4,V ugm-3 (TEOM FDMS),0.1,V ugm-3 (TEOM FDMS),254.6,N deg,4,N ms-1,11.1,N degC
2020-07-02,05:00:00,5.2,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),274.4,N deg,4.1,N ms-1,11.6,N degC
2020-07-02,06:00:00,8.6,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS),277.2,N deg,4.5,N ms-1,12.7,N degC
2020-07-02,07:00:00,6.7,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),272.2,N deg,5.2,N ms-1,12.9,N degC
2020-07-02,08:00:00,9,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS),270.4,N deg,5.9,N ms-1,13.2,N degC
2020-07-02,09:00:00,11.8,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS),275.4,N deg,5.8,N ms-1,13.6,N degC
2020-07-02,10:00:00,7.4,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS),275.9,N deg,6.2,N ms-1,14,N degC
2020-07-02,11:00:00,5.1,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS),276.4,N deg,6.5,N ms-1,14.5,N degC
2020-07-02,12:00:00,9.7,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),275.3,N deg,6.9,N ms-1,15.2,N degC
2020-07-02,13:00:00,10.6,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),276,N deg,7.6,N ms-1,16.7,N degC
2020-07-02,14:00:00,12.2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),279.1,N deg,7.8,N ms-1,16.6,N degC
2020-07-02,15:00:00,12.9,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS),281.5,N deg,7.7,N ms-1,16.8,N degC
2020-07-02,16:00:00,12.6,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS),282,N deg,7.5,N ms-1,16.7,N degC
2020-07-02,17:00:00,9.8,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS),283.5,N deg,7.5,N ms-1,16.1,N degC
2020-07-02,18:00:00,8.8,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS),284.9,N deg,7.2,N ms-1,15.1,N degC
2020-07-02,19:00:00,9.4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),284.9,N deg,6.4,N ms-1,14.2,N degC
2020-07-02,20:00:00,11,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),278.1,N deg,5.6,N ms-1,12.8,N degC
2020-07-02,21:00:00,9.4,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS),279,N deg,5.2,N ms-1,12.1,N degC
2020-07-02,22:00:00,10.3,V ugm-3 (TEOM FDMS),0.2,V ugm-3 (TEOM FDMS),276.6,N deg,4.6,N ms-1,11.6,N degC
2020-07-02,23:00:00,8.1,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS),267.7,N deg,4.2,N ms-1,11.1,N degC
2020-07-02,24:00:00,5,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS),272.4,N deg,4.4,N ms-1,11.8,N degC
2020-07-03,01:00:00,4.9,V ugm-3 (TEOM FDMS),2.7,V ugm-3 (TEOM FDMS),257.8,N deg,3.3,N ms-1,9.9,N degC
2020-07-03,02:00:00,7.5,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS),258.9,N deg,3.2,N ms-1,9.6,N degC
2020-07-03,03:00:00,12.2,V ugm-3 (TEOM FDMS),0.4,V ugm-3 (TEOM FDMS),260,N deg,3.6,N ms-1,10,N degC
2020-07-03,04:00:00,11.9,V ugm-3 (TEOM FDMS),0.7,V ugm-3 (TEOM FDMS),251.3,N deg,4.1,N ms-1,10.6,N degC
2020-07-03,05:00:00,10.6,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS),242.2,N deg,4.5,N ms-1,11.3,N degC
2020-07-03,06:00:00,12.6,V ugm-3 (TEOM FDMS),1.1,V ugm-3 (TEOM FDMS),240.9,N deg,5.1,N ms-1,11.9,N degC
2020-07-03,07:00:00,7.8,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS),244.7,N deg,6.1,N ms-1,12.8,N degC
2020-07-03,08:00:00,11.2,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS),252.6,N deg,7.1,N ms-1,14.1,N degC
2020-07-03,09:00:00,11.2,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS),254.2,N deg,8.5,N ms-1,15.2,N degC
2020-07-03,10:00:00,11.9,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),255,N deg,8.6,N ms-1,15.1,N degC
2020-07-03,11:00:00,12.1,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS),255.1,N deg,8.6,N ms-1,15.5,N degC
2020-07-03,12:00:00,15.4,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),253.8,N deg,8.6,N ms-1,16,N degC
2020-07-03,13:00:00,9.5,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS),259.7,N deg,9.1,N ms-1,16.5,N degC
2020-07-03,14:00:00,12.1,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS),257,N deg,8.6,N ms-1,15.5,N degC
2020-07-03,15:00:00,11.7,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS),253.3,N deg,8.3,N ms-1,15.1,N degC
2020-07-03,16:00:00,8.3,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),243.7,N deg,7.6,N ms-1,15.2,N degC
2020-07-03,17:00:00,5.3,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),240.7,N deg,6.5,N ms-1,14.7,N degC
2020-07-03,18:00:00,4.8,V ugm-3 (TEOM FDMS),1.5,V ugm-3 (TEOM FDMS),243.3,N deg,6.6,N ms-1,14.4,N degC
2020-07-03,19:00:00,6.4,V ugm-3 (TEOM FDMS),-0.1,V ugm-3 (TEOM FDMS),242.4,N deg,6.8,N ms-1,14.4,N degC
2020-07-03,20:00:00,10.8,V ugm-3 (TEOM FDMS),-0.6,V ugm-3 (TEOM FDMS),244.6,N deg,6.8,N ms-1,14.4,N degC
2020-07-03,21:00:00,7.7,V ugm-3 (TEOM FDMS),0.2,V ugm-3 (TEOM FDMS),247.5,N deg,6.3,N ms-1,14.5,N degC
2020-07-03,22:00:00,0.1,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS),247.3,N deg,6.4,N ms-1,14.6,N degC
2020-07-03,23:00:00,4.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),242.8,N deg,6.7,N ms-1,14.6,N degC
2020-07-03,24:00:00,1.8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),242.6,N deg,6.7,N ms-1,14.9,N degC
2020-07-04,01:00:00,-1.9,V ugm-3 (TEOM FDMS),-0.5,V ugm-3 (TEOM FDMS),245.5,N deg,7.2,N ms-1,16,N degC
2020-07-04,02:00:00,1.5,V ugm-3 (TEOM FDMS),-1.2,V ugm-3 (TEOM FDMS),252,N deg,8.1,N ms-1,16.2,N degC
2020-07-04,03:00:00,4.7,V ugm-3 (TEOM FDMS),0.5,V ugm-3 (TEOM FDMS),255.1,N deg,8.1,N ms-1,16.2,N degC
2020-07-04,04:00:00,-0.3,V ugm-3 (TEOM FDMS),-0.2,V ugm-3 (TEOM FDMS),256.2,N deg,7.7,N ms-1,16.1,N degC
2020-07-04,05:00:00,2.6,V ugm-3 (TEOM FDMS),-1.4,V ugm-3 (TEOM FDMS),260.5,N deg,7.8,N ms-1,15.9,N degC
2020-07-04,06:00:00,4.3,V ugm-3 (TEOM FDMS),-1.4,V ugm-3 (TEOM FDMS),265.9,N deg,8.1,N ms-1,15.7,N degC
2020-07-04,07:00:00,5,V ugm-3 (TEOM FDMS),-0.8,V ugm-3 (TEOM FDMS),268,N deg,8.3,N ms-1,15.5,N degC
2020-07-04,08:00:00,2.7,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS),269.5,N deg,8.6,N ms-1,15.6,N degC
2020-07-04,09:00:00,5.9,V ugm-3 (TEOM FDMS),0.2,V ugm-3 (TEOM FDMS),269.4,N deg,8.2,N ms-1,16,N degC
2020-07-04,10:00:00,8.3,V ugm-3 (TEOM FDMS),1.2,V ugm-3 (TEOM FDMS),267,N deg,8.2,N ms-1,16.8,N degC
2020-07-04,11:00:00,2.5,V ugm-3 (TEOM FDMS),-0.4,V ugm-3 (TEOM FDMS),265.5,N deg,8.5,N ms-1,17.1,N degC
2020-07-04,12:00:00,4.7,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS),263.6,N deg,7.5,N ms-1,16.7,N degC
2020-07-04,13:00:00,5.7,V ugm-3 (TEOM FDMS),0.3,V ugm-3 (TEOM FDMS),262.4,N deg,6.6,N ms-1,16.3,N degC
2020-07-04,14:00:00,2.1,V ugm-3 (TEOM FDMS),-1.5,V ugm-3 (TEOM FDMS),259.6,N deg,7,N ms-1,16.7,N degC
2020-07-04,15:00:00,5.8,V ugm-3 (TEOM FDMS),0.6,V ugm-3 (TEOM FDMS),263.3,N deg,7.2,N ms-1,16.9,N degC
2020-07-04,16:00:00,7.9,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS),268.3,N deg,7.7,N ms-1,16.6,N degC
2020-07-04,17:00:00,10.4,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS),274.2,N deg,9.3,N ms-1,17.7,N degC
2020-07-04,18:00:00,11.3,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS),271.5,N deg,9,N ms-1,17.1,N degC
2020-07-04,19:00:00,6.9,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS),265.8,N deg,8,N ms-1,16.4,N degC
2020-07-04,20:00:00,5.7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),258.1,N deg,7.4,N ms-1,15.9,N degC
2020-07-04,21:00:00,6.1,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS),253.6,N deg,7.2,N ms-1,15.7,N degC
2020-07-04,22:00:00,6.9,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS),254,N deg,7.4,N ms-1,15.7,N degC
2020-07-04,23:00:00,5.5,V ugm-3 (TEOM FDMS),-0.3,V ugm-3 (TEOM FDMS),254.1,N deg,8.8,N ms-1,15.9,N degC
2020-07-04,24:00:00,4.4,V ugm-3 (TEOM FDMS),-1.4,V ugm-3 (TEOM FDMS),256.2,N deg,9.5,N ms-1,15.9,N degC
2020-07-05,01:00:00,4.2,V ugm-3 (TEOM FDMS),-1.7,V ugm-3 (TEOM FDMS),259,N deg,11,N ms-1,16.4,N degC
2020-07-05,02:00:00,1.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),263.2,N deg,11.9,N ms-1,16.1,N degC
2020-07-05,03:00:00,5.2,V ugm-3 (TEOM FDMS),0.1,V ugm-3 (TEOM FDMS),267.3,N deg,10.9,N ms-1,15.8,N degC
2020-07-05,04:00:00,8.5,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS),274,N deg,9.9,N ms-1,15,N degC
2020-07-05,05:00:00,12.4,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS),276.1,N deg,9.6,N ms-1,14.1,N degC
2020-07-05,06:00:00,16.6,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),278,N deg,8.9,N ms-1,13.6,N degC
2020-07-05,07:00:00,12.7,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS),274.1,N deg,8.5,N ms-1,13.5,N degC
2020-07-05,08:00:00,10.2,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS),274.2,N deg,8.5,N ms-1,13.6,N degC
2020-07-05,09:00:00,9,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),274,N deg,9,N ms-1,14.1,N degC
2020-07-05,10:00:00,12.8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),273.6,N deg,9.6,N ms-1,15.5,N degC
2020-07-05,11:00:00,12.1,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),271.5,N deg,9.6,N ms-1,14.7,N degC
2020-07-05,12:00:00,13.6,V ugm-3 (TEOM FDMS),6.3,V ugm-3 (TEOM FDMS),264.5,N deg,8.7,N ms-1,13.8,N degC
2020-07-05,13:00:00,15.5,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS),269.6,N deg,11.3,N ms-1,16,N degC
2020-07-05,14:00:00,14.7,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS),270.7,N deg,11.7,N ms-1,15.9,N degC
2020-07-05,15:00:00,17.2,V ugm-3 (TEOM FDMS),7.3,V ugm-3 (TEOM FDMS),269.5,N deg,12,N ms-1,15.6,N degC
2020-07-05,16:00:00,18,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS),270,N deg,11.5,N ms-1,15.3,N degC
2020-07-05,17:00:00,22,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),270.9,N deg,11.5,N ms-1,14.8,N degC
2020-07-05,18:00:00,21.6,V ugm-3 (TEOM FDMS),8.1,V ugm-3 (TEOM FDMS),270.7,N deg,11.6,N ms-1,14.1,N degC
2020-07-05,19:00:00,20.4,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),274.9,N deg,10.6,N ms-1,13.3,N degC
2020-07-05,20:00:00,26.8,V ugm-3 (TEOM FDMS),10.5,V ugm-3 (TEOM FDMS),273.5,N deg,10.5,N ms-1,12.5,N degC
2020-07-05,21:00:00,19.6,V ugm-3 (TEOM FDMS),10.9,V ugm-3 (TEOM FDMS),275.5,N deg,11.3,N ms-1,12.2,N degC
2020-07-05,22:00:00,18.6,V ugm-3 (TEOM FDMS),6.9,V ugm-3 (TEOM FDMS),276.4,N deg,12,N ms-1,12.3,N degC
2020-07-05,23:00:00,16,V ugm-3 (TEOM FDMS),7.3,V ugm-3 (TEOM FDMS),289.8,N deg,7.7,N ms-1,12.2,N degC
2020-07-05,24:00:00,18,V ugm-3 (TEOM FDMS),7.5,V ugm-3 (TEOM FDMS),293.1,N deg,3.1,N ms-1,11.4,N degC
2020-07-06,01:00:00,14.7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),288.4,N deg,6.6,N ms-1,11.1,N degC
2020-07-06,02:00:00,12.5,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS),294.7,N deg,5.3,N ms-1,10.7,N degC
2020-07-06,03:00:00,10.7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),291.6,N deg,4.1,N ms-1,10.1,N degC
2020-07-06,04:00:00,12.1,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS),286.1,N deg,4.5,N ms-1,9.7,N degC
2020-07-06,05:00:00,9.4,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),289.1,N deg,5,N ms-1,9.8,N degC
2020-07-06,06:00:00,10.1,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS),296.7,N deg,6.4,N ms-1,11.1,N degC
2020-07-06,07:00:00,9.4,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),296.3,N deg,6.9,N ms-1,12.4,N degC
2020-07-06,08:00:00,13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),297.2,N deg,7.1,N ms-1,13.7,N degC
2020-07-06,09:00:00,7.5,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),297.2,N deg,7.2,N ms-1,14.8,N degC
2020-07-06,10:00:00,7.4,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS),300.4,N deg,7.7,N ms-1,15.7,N degC
2020-07-06,11:00:00,7,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS),306.7,N deg,7.3,N ms-1,16.8,N degC
2020-07-06,12:00:00,8.8,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS),305.7,N deg,7.4,N ms-1,17.3,N degC
2020-07-06,13:00:00,11.7,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS),303.6,N deg,7.5,N ms-1,17.4,N degC
2020-07-06,14:00:00,6.4,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),308,N deg,7.3,N ms-1,17.7,N degC
2020-07-06,15:00:00,2.7,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS),304.8,N deg,6.9,N ms-1,17.7,N degC
2020-07-06,16:00:00,8,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS),302.1,N deg,6.8,N ms-1,17.5,N degC
2020-07-06,17:00:00,9.2,V ugm-3 (TEOM FDMS),1.4,V ugm-3 (TEOM FDMS),303,N deg,6.1,N ms-1,17.2,N degC
2020-07-06,18:00:00,5.8,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS),304.6,N deg,5.4,N ms-1,16.8,N degC
2020-07-06,19:00:00,11.9,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS),288,N deg,4.4,N ms-1,15.6,N degC
2020-07-06,20:00:00,2.8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),281.3,N deg,4.4,N ms-1,13.7,N degC
2020-07-06,21:00:00,13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),288.3,N deg,4.2,N ms-1,12.6,N degC
2020-07-06,22:00:00,18.2,V ugm-3 (TEOM FDMS),5.9,V ugm-3 (TEOM FDMS),293.7,N deg,4.1,N ms-1,11.9,N degC
2020-07-06,23:00:00,12.5,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS),298.3,N deg,4.2,N ms-1,11.4,N degC
