Date,Time,"Nitrogen dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2020-10-05,23:00:00,12.66171,P ugm-3,0.748726,P mgm-3,0,P ugm-3 (Ref.eq),163,P ugm-3 (BAM),247,N deg,6.8,N ms-1,12.8,N degC
2020-10-05,24:00:00,4.65981,P ugm-3,0.754838,P mgm-3,0.966,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),277.1,N deg,7,N ms-1,12.4,N degC
2020-10-06,01:00:00,7.02971,P ugm-3,0.741595,P mgm-3,2.899,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),270.1,N deg,5.7,N ms-1,11.6,N degC
2020-10-06,02:00:00,2.02024,P ugm-3,0.76095,P mgm-3,1.932,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),274.7,N deg,5.3,N ms-1,11.6,N degC
2020-10-06,03:00:00,9.26367,P ugm-3,0.855687,P mgm-3,3.865,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),278.4,N deg,6.9,N ms-1,12.1,N degC
2020-10-06,04:00:00,8.6182,P ugm-3,0.806791,P mgm-3,9.662,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),275.1,N deg,7,N ms-1,12,N degC
2020-10-06,05:00:00,6.79559,P ugm-3,0.76095,P mgm-3,9.662,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),271.1,N deg,7.7,N ms-1,12,N degC
2020-10-06,06:00:00,7.79678,P ugm-3,0.74567,P mgm-3,8.696,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),272.1,N deg,8.2,N ms-1,12.1,N degC
2020-10-06,07:00:00,9.38607,P ugm-3,0.757894,P mgm-3,4.831,P ugm-3 (Ref.eq),0,P ugm-3 (BAM),277.9,N deg,8.4,N ms-1,12.2,N degC
2020-10-06,08:00:00,14.42694,P ugm-3,0.803735,P mgm-3,6.763,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),279.8,N deg,7.5,N ms-1,12.3,N degC
2020-10-06,09:00:00,9.6696,P ugm-3,0.819015,P mgm-3,5.797,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),276,N deg,7.9,N ms-1,12.8,N degC
2020-10-06,10:00:00,7.67295,P ugm-3,0.803735,P mgm-3,3.865,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),280.2,N deg,7.8,N ms-1,13.3,N degC
2020-10-06,11:00:00,5.67869,P ugm-3,0.77623,P mgm-3,9.662,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),281.2,N deg,8.3,N ms-1,13.9,N degC
2020-10-06,12:00:00,4.68419,P ugm-3,0.779286,P mgm-3,8.696,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),282.2,N deg,8.9,N ms-1,14.2,N degC
2020-10-06,13:00:00,3.10399,P ugm-3,0.782342,P mgm-3,11.594,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),280.7,N deg,9.9,N ms-1,14.6,N degC
2020-10-06,14:00:00,3.92828,P ugm-3,0.773174,P mgm-3,15.459,P ugm-3 (Ref.eq),7,P ugm-3 (BAM),285.1,N deg,10.2,N ms-1,14.2,N degC
2020-10-06,15:00:00,4.33755,P ugm-3,0.770118,P mgm-3,12.561,P ugm-3 (Ref.eq),7,P ugm-3 (BAM),288.5,N deg,9.2,N ms-1,13.2,N degC
2020-10-06,16:00:00,3.92732,P ugm-3,0.770118,P mgm-3,15.459,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),285.9,N deg,8.3,N ms-1,13.2,N degC
2020-10-06,17:00:00,4.92947,P ugm-3,0.785398,P mgm-3,5.797,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),296.4,N deg,7.8,N ms-1,12.4,N degC
2020-10-06,18:00:00,7.69064,P ugm-3,0.782342,P mgm-3,3.865,P ugm-3 (Ref.eq),7,P ugm-3 (BAM),293.4,N deg,6.8,N ms-1,11.6,N degC
2020-10-06,19:00:00,13.62035,P ugm-3,0.880135,P mgm-3,14.493,P ugm-3 (Ref.eq),7,P ugm-3 (BAM),293.3,N deg,6.3,N ms-1,11.2,N degC
2020-10-06,20:00:00,15.02795,P ugm-3,0.925976,P mgm-3,15.459,P ugm-3 (Ref.eq),7,P ugm-3 (BAM),295.7,N deg,6.5,N ms-1,11,N degC
2020-10-06,21:00:00,8.32894,P ugm-3,0.901527,P mgm-3,12.561,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),293.2,N deg,7.1,N ms-1,10.8,N degC
2020-10-06,22:00:00,4.21467,P ugm-3,0.822071,P mgm-3,7.73,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),294.8,N deg,7.1,N ms-1,10.5,N degC
2020-10-06,23:00:00,3.03992,P ugm-3,0.855687,P mgm-3,3.865,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),294.8,N deg,6.2,N ms-1,10,N degC
2020-10-06,24:00:00,2.22376,P ugm-3,0.782342,P mgm-3,6.763,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),294.6,N deg,6.5,N ms-1,9.7,N degC
2020-10-07,01:00:00,0.77137,P ugm-3,0.778268,P mgm-3,8.696,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),288.2,N deg,5.3,N ms-1,9,N degC
2020-10-07,02:00:00,5.40026,P ugm-3,0.770118,P mgm-3,9.662,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),289.8,N deg,4.6,N ms-1,8.8,N degC
2020-10-07,03:00:00,9.86659,P ugm-3,0.779286,P mgm-3,14.493,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),291.7,N deg,4.4,N ms-1,8.5,N degC
2020-10-07,04:00:00,10.1592,P ugm-3,0.770118,P mgm-3,13.527,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),287.7,N deg,4.8,N ms-1,8.4,N degC
2020-10-07,05:00:00,11.04421,P ugm-3,0.767062,P mgm-3,11.594,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),289.7,N deg,5,N ms-1,8.4,N degC
2020-10-07,06:00:00,13.2761,P ugm-3,0.901527,P mgm-3,12.561,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),289.6,N deg,4.9,N ms-1,8.4,N degC
2020-10-07,07:00:00,28.10371,P ugm-3,0.959592,P mgm-3,15.459,P ugm-3 (Ref.eq),9,P ugm-3 (BAM),287.3,N deg,4.4,N ms-1,8.3,N degC
2020-10-07,08:00:00,31.32101,P ugm-3,1.097113,P mgm-3,22.223,P ugm-3 (Ref.eq),7,P ugm-3 (BAM),293.5,N deg,4.6,N ms-1,9.6,N degC
2020-10-07,09:00:00,30.6459,P ugm-3,1.127673,P mgm-3,20.29,P ugm-3 (Ref.eq),8,P ugm-3 (BAM),294.9,N deg,4.4,N ms-1,11.3,N degC
2020-10-07,10:00:00,19.46351,P ugm-3,1.081833,P mgm-3,16.425,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),290.9,N deg,5,N ms-1,12.9,N degC
2020-10-07,11:00:00,9.38607,P ugm-3,0.825127,P mgm-3,16.425,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),282.4,N deg,4.9,N ms-1,13.8,N degC
2020-10-07,12:00:00,7.74849,P ugm-3,0.809847,P mgm-3,12.561,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),269.6,N deg,5.4,N ms-1,14.5,N degC
2020-10-07,13:00:00,4.69567,P ugm-3,0.757894,P mgm-3,8.696,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),267.3,N deg,5.7,N ms-1,14.8,N degC
2020-10-07,14:00:00,4.04637,P ugm-3,0.754838,P mgm-3,4.831,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),262.8,N deg,5,N ms-1,14.7,N degC
2020-10-07,15:00:00,6.10135,P ugm-3,0.757894,P mgm-3,4.831,P ugm-3 (Ref.eq),0,P ugm-3 (BAM),262.4,N deg,4.6,N ms-1,14.6,N degC
2020-10-07,16:00:00,9.42337,P ugm-3,0.79151,P mgm-3,5.797,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),265.3,N deg,3.5,N ms-1,13.9,N degC
2020-10-07,17:00:00,17.43387,P ugm-3,0.815959,P mgm-3,4.831,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),239.3,N deg,2.7,N ms-1,13.1,N degC
2020-10-07,18:00:00,18.20126,P ugm-3,0.815959,P mgm-3,8.696,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),230.2,N deg,3.4,N ms-1,13,N degC
2020-10-07,19:00:00,22.83812,P ugm-3,0.819015,P mgm-3,6.763,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),234.6,N deg,3.7,N ms-1,12.6,N degC
2020-10-07,20:00:00,33.59354,P ugm-3,0.819015,P mgm-3,5.797,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),187.6,N deg,3.6,N ms-1,12.4,N degC
2020-10-07,21:00:00,27.68822,P ugm-3,0.806791,P mgm-3,3.865,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),186.9,N deg,5.6,N ms-1,12.3,N degC
2020-10-07,22:00:00,25.17424,P ugm-3,0.800679,P mgm-3,0.966,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),197.3,N deg,5.9,N ms-1,13.1,N degC
2020-10-07,23:00:00,14.02388,P ugm-3,0.822071,P mgm-3,-0.966,P ugm-3 (Ref.eq),-3,P ugm-3 (BAM),237.7,N deg,6.2,N ms-1,14,N degC
2020-10-07,24:00:00,7.5013,P ugm-3,0.819015,P mgm-3,3.865,P ugm-3 (Ref.eq),-4,P ugm-3 (BAM),249.6,N deg,8.1,N ms-1,14.7,N degC
2020-10-08,01:00:00,4.29229,P ugm-3,0.823089,P mgm-3,9.662,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),254.3,N deg,8.6,N ms-1,15.1,N degC
2020-10-08,02:00:00,8.68147,P ugm-3,0.835314,P mgm-3,16.425,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),247.1,N deg,9.3,N ms-1,14.9,N degC
2020-10-08,03:00:00,6.86635,P ugm-3,0.825127,P mgm-3,3.865,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),244.4,N deg,10.5,N ms-1,15,N degC
2020-10-08,04:00:00,5.803,P ugm-3,0.831239,P mgm-3,4.831,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),244.6,N deg,10.6,N ms-1,15.2,N degC
2020-10-08,05:00:00,9.67964,P ugm-3,0.825127,P mgm-3,2.899,P ugm-3 (Ref.eq),-1,P ugm-3 (BAM),249.4,N deg,11,N ms-1,15.3,N degC
2020-10-08,06:00:00,5.4468,P ugm-3,0.815959,P mgm-3,2.899,P ugm-3 (Ref.eq),-4,P ugm-3 (BAM),253.5,N deg,11.3,N ms-1,15.4,N degC
2020-10-08,07:00:00,5.27228,P ugm-3,0.828183,P mgm-3,1.932,P ugm-3 (Ref.eq),-3,P ugm-3 (BAM),258,N deg,10,N ms-1,15.5,N degC
2020-10-08,08:00:00,6.8587,P ugm-3,0.825127,P mgm-3,2.899,P ugm-3 (Ref.eq),-2,P ugm-3 (BAM),269.1,N deg,7.6,N ms-1,15,N degC
2020-10-08,09:00:00,9.01457,P ugm-3,0.861799,P mgm-3,7.73,P ugm-3 (Ref.eq),0,P ugm-3 (BAM),299,N deg,6.6,N ms-1,15,N degC
2020-10-08,10:00:00,5.20296,P ugm-3,0.819015,P mgm-3,5.797,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),289.9,N deg,5,N ms-1,14.1,N degC
2020-10-08,11:00:00,3.26464,P ugm-3,0.809847,P mgm-3,0.966,P ugm-3 (Ref.eq),-1,P ugm-3 (BAM),284,N deg,5,N ms-1,14.5,N degC
2020-10-08,12:00:00,3.03083,P ugm-3,0.785398,P mgm-3,1.932,P ugm-3 (Ref.eq),0,P ugm-3 (BAM),286,N deg,5.5,N ms-1,15.7,N degC
2020-10-08,13:00:00,2.21085,P ugm-3,0.77623,P mgm-3,2.899,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),305.5,N deg,4.9,N ms-1,16.5,N degC
2020-10-08,14:00:00,2.50968,P ugm-3,0.770118,P mgm-3,4.831,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),341.8,N deg,5,N ms-1,16.3,N degC
2020-10-08,15:00:00,3.56681,P ugm-3,0.770118,P mgm-3,6.763,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),354.7,N deg,4.1,N ms-1,15.5,N degC
2020-10-08,16:00:00,5.50848,P ugm-3,0.773174,P mgm-3,4.831,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),352,N deg,3.1,N ms-1,14.9,N degC
2020-10-08,17:00:00,7.15418,P ugm-3,0.77623,P mgm-3,7.73,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),342.3,N deg,2.9,N ms-1,13.3,N degC
2020-10-08,18:00:00,7.50704,P ugm-3,0.770118,P mgm-3,5.797,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),329.2,N deg,3.1,N ms-1,11.6,N degC
2020-10-08,19:00:00,9.98182,P ugm-3,0.782342,P mgm-3,7.73,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),329.5,N deg,3,N ms-1,10.5,N degC
2020-10-08,20:00:00,15.50512,P ugm-3,0.812903,P mgm-3,7.73,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),323.8,N deg,3.2,N ms-1,9.7,N degC
2020-10-08,21:00:00,18.33179,P ugm-3,0.819015,P mgm-3,7.73,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),324.4,N deg,3.3,N ms-1,9,N degC
2020-10-08,22:00:00,21.9053,P ugm-3,0.840407,P mgm-3,10.628,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),328.9,N deg,3.1,N ms-1,8.4,N degC
2020-10-08,23:00:00,18.38056,P ugm-3,0.849575,P mgm-3,8.696,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),329,N deg,2.9,N ms-1,7.8,N degC
2020-10-08,24:00:00,11.90962,P ugm-3,0.822071,P mgm-3,4.831,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),316.2,N deg,2.8,N ms-1,7.3,N degC
2020-10-09,01:00:00,10.47986,P ugm-3,0.806791,P mgm-3,5.797,P ugm-3 (Ref.eq),7,P ugm-3 (BAM),276.2,N deg,2.5,N ms-1,6,N degC
2020-10-09,02:00:00,9.7767,P ugm-3,0.79151,P mgm-3,6.763,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),277.1,N deg,2.7,N ms-1,5.8,N degC
2020-10-09,03:00:00,12.44129,P ugm-3,0.797623,P mgm-3,4.831,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),287.6,N deg,1.7,N ms-1,5.9,N degC
2020-10-09,04:00:00,12.49914,P ugm-3,0.797623,P mgm-3,9.662,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),332.9,N deg,2.4,N ms-1,5.3,N degC
2020-10-09,05:00:00,13.48934,P ugm-3,0.809847,P mgm-3,6.763,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),325.8,N deg,2.5,N ms-1,5.3,N degC
2020-10-09,06:00:00,17.83406,P ugm-3,0.837351,P mgm-3,8.696,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),305.9,N deg,2.5,N ms-1,5.9,N degC
2020-10-09,07:00:00,25.74655,P ugm-3,0.843463,P mgm-3,13.527,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),306.9,N deg,2.7,N ms-1,5.9,N degC
2020-10-09,08:00:00,32.3944,P ugm-3,0.925976,P mgm-3,16.425,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),274.9,N deg,2.9,N ms-1,7.8,N degC
2020-10-09,09:00:00,36.41735,P ugm-3,1.002376,P mgm-3,17.392,P ugm-3 (Ref.eq),8,P ugm-3 (BAM),267.9,N deg,4,N ms-1,9.9,N degC
2020-10-09,10:00:00,15.55628,P ugm-3,0.819015,P mgm-3,5.797,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),262.1,N deg,4.7,N ms-1,11,N degC
2020-10-09,11:00:00,12.01672,P ugm-3,0.843463,P mgm-3,6.763,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),302.5,N deg,5.5,N ms-1,12.4,N degC
2020-10-09,12:00:00,9.66578,P ugm-3,0.809847,P mgm-3,6.763,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),303,N deg,7.3,N ms-1,13.9,N degC
2020-10-09,13:00:00,6.50059,P ugm-3,0.803735,P mgm-3,10.628,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),303.5,N deg,7.7,N ms-1,13.8,N degC
2020-10-09,14:00:00,5.44154,P ugm-3,0.79151,P mgm-3,6.763,P ugm-3 (Ref.eq),0,P ugm-3 (BAM),306.2,N deg,7.4,N ms-1,13.2,N degC
2020-10-09,15:00:00,7.02987,P ugm-3,0.819015,P mgm-3,8.696,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),305.6,N deg,6.5,N ms-1,12.6,N degC
2020-10-09,16:00:00,7.1494,P ugm-3,0.815959,P mgm-3,9.662,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),299.8,N deg,4.8,N ms-1,10.9,N degC
2020-10-09,17:00:00,8.33228,P ugm-3,0.794567,P mgm-3,9.662,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),279.4,N deg,3.4,N ms-1,9.8,N degC
2020-10-09,18:00:00,5.2173,P ugm-3,0.73039,P mgm-3,5.797,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),287.1,N deg,3.4,N ms-1,8.9,N degC
2020-10-09,19:00:00,11.80347,P ugm-3,0.770118,P mgm-3,8.696,P ugm-3 (Ref.eq),11,P ugm-3 (BAM),300.6,N deg,4.2,N ms-1,8.3,N degC
2020-10-09,20:00:00,19.44248,P ugm-3,0.834295,P mgm-3,7.73,P ugm-3 (Ref.eq),12,P ugm-3 (BAM),302.4,N deg,4.5,N ms-1,7.8,N degC
2020-10-09,21:00:00,18.26533,P ugm-3,0.864855,P mgm-3,10.628,P ugm-3 (Ref.eq),7,P ugm-3 (BAM),308.2,N deg,4.7,N ms-1,7.5,N degC
2020-10-09,22:00:00,24.42788,P ugm-3,0.874023,P mgm-3,10.628,P ugm-3 (Ref.eq),9,P ugm-3 (BAM),301.4,N deg,4.3,N ms-1,7.2,N degC
2020-10-09,23:00:00,12.50584,P ugm-3,0.819015,P mgm-3,7.73,P ugm-3 (Ref.eq),7,P ugm-3 (BAM),296.4,N deg,4.3,N ms-1,6.9,N degC
2020-10-09,24:00:00,5.98182,P ugm-3,0.785398,P mgm-3,5.797,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),297.3,N deg,4.6,N ms-1,6.8,N degC
2020-10-10,01:00:00,4.29548,P ugm-3,0.766044,P mgm-3,6.763,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),285.3,N deg,4.1,N ms-1,5.6,N degC
2020-10-10,02:00:00,8.29706,P ugm-3,0.749745,P mgm-3,9.662,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),300.9,N deg,4.8,N ms-1,6,N degC
2020-10-10,03:00:00,10.27921,P ugm-3,0.739558,P mgm-3,6.763,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),302.3,N deg,4.9,N ms-1,6,N degC
2020-10-10,04:00:00,8.16351,P ugm-3,0.74567,P mgm-3,4.831,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),295.6,N deg,5.5,N ms-1,6.4,N degC
2020-10-10,05:00:00,6.40162,P ugm-3,0.727334,P mgm-3,10.628,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),296.4,N deg,5.4,N ms-1,6.5,N degC
2020-10-10,06:00:00,7.69112,P ugm-3,0.742614,P mgm-3,11.594,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),294.8,N deg,5.3,N ms-1,6.7,N degC
2020-10-10,07:00:00,13.50177,P ugm-3,0.843463,P mgm-3,11.594,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),288.7,N deg,5.1,N ms-1,6.9,N degC
2020-10-10,08:00:00,22.80417,P ugm-3,0.925976,P mgm-3,15.459,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),291.2,N deg,5.8,N ms-1,8.2,N degC
2020-10-10,09:00:00,11.55389,P ugm-3,0.785398,P mgm-3,15.459,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),291.2,N deg,7,N ms-1,10,N degC
2020-10-10,10:00:00,5.97848,P ugm-3,0.77623,P mgm-3,11.594,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),298.1,N deg,6.5,N ms-1,10.3,N degC
2020-10-10,11:00:00,4.86683,P ugm-3,0.757894,P mgm-3,10.628,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),297.3,N deg,6.9,N ms-1,10.9,N degC
2020-10-10,12:00:00,3.98661,P ugm-3,0.739558,P mgm-3,14.493,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),297.4,N deg,7,N ms-1,11.4,N degC
2020-10-10,13:00:00,3.10638,P ugm-3,0.748726,P mgm-3,8.696,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),295.4,N deg,7.1,N ms-1,11.9,N degC
2020-10-10,14:00:00,2.39875,P ugm-3,0.751782,P mgm-3,1.932,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),305.5,N deg,7.4,N ms-1,12.2,N degC
2020-10-10,15:00:00,2.57709,P ugm-3,0.76095,P mgm-3,3.865,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),306.3,N deg,7.4,N ms-1,11.7,N degC
2020-10-10,16:00:00,4.39349,P ugm-3,0.77623,P mgm-3,4.831,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),305.6,N deg,6.2,N ms-1,11.1,N degC
2020-10-10,17:00:00,5.10016,P ugm-3,0.767062,P mgm-3,5.797,P ugm-3 (Ref.eq),0,P ugm-3 (BAM),307.3,N deg,6,N ms-1,10.7,N degC
2020-10-10,18:00:00,8.62538,P ugm-3,0.782342,P mgm-3,3.865,P ugm-3 (Ref.eq),7,P ugm-3 (BAM),312.8,N deg,5.9,N ms-1,10.1,N degC
2020-10-10,19:00:00,8.68084,P ugm-3,0.773174,P mgm-3,7.73,P ugm-3 (Ref.eq),11,P ugm-3 (BAM),309.7,N deg,6,N ms-1,9.7,N degC
2020-10-10,20:00:00,9.44249,P ugm-3,0.788454,P mgm-3,10.628,P ugm-3 (Ref.eq),8,P ugm-3 (BAM),312.4,N deg,6,N ms-1,9.4,N degC
2020-10-10,21:00:00,11.78865,P ugm-3,0.880135,P mgm-3,6.763,P ugm-3 (Ref.eq),7,P ugm-3 (BAM),322.3,N deg,5.9,N ms-1,9.3,N degC
2020-10-10,22:00:00,9.90627,P ugm-3,0.867911,P mgm-3,6.763,P ugm-3 (Ref.eq),10,P ugm-3 (BAM),324,N deg,5.8,N ms-1,10,N degC
2020-10-10,23:00:00,7.19578,P ugm-3,0.861799,P mgm-3,9.662,P ugm-3 (Ref.eq),8,P ugm-3 (BAM),324.8,N deg,5.4,N ms-1,9.3,N degC
2020-10-10,24:00:00,5.14415,P ugm-3,0.834295,P mgm-3,8.696,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),328,N deg,5,N ms-1,9,N degC
2020-10-11,01:00:00,2.86684,P ugm-3,0.802716,P mgm-3,6.763,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),302.4,N deg,3.4,N ms-1,7.6,N degC
2020-10-11,02:00:00,6.5586,P ugm-3,0.831239,P mgm-3,5.797,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),322.6,N deg,4.1,N ms-1,7.5,N degC
2020-10-11,03:00:00,10.26726,P ugm-3,0.819015,P mgm-3,4.831,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),332.1,N deg,4.8,N ms-1,7.5,N degC
2020-10-11,04:00:00,9.61796,P ugm-3,0.797623,P mgm-3,2.899,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),339.6,N deg,5.1,N ms-1,7.6,N degC
2020-10-11,05:00:00,7.95839,P ugm-3,0.797623,P mgm-3,5.797,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),336.1,N deg,4.7,N ms-1,8.1,N degC
2020-10-11,06:00:00,3.91919,P ugm-3,0.779286,P mgm-3,7.73,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),341.9,N deg,5.6,N ms-1,8.1,N degC
2020-10-11,07:00:00,4.91895,P ugm-3,0.788454,P mgm-3,4.831,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),338.4,N deg,5,N ms-1,7.8,N degC
2020-10-11,08:00:00,5.85512,P ugm-3,0.79151,P mgm-3,5.797,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),343.6,N deg,5.4,N ms-1,8.8,N degC
2020-10-11,09:00:00,7.19961,P ugm-3,0.797623,P mgm-3,5.797,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),344.9,N deg,5,N ms-1,10.5,N degC
2020-10-11,10:00:00,4.32368,P ugm-3,0.751782,P mgm-3,7.73,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),348.8,N deg,5.2,N ms-1,12.2,N degC
2020-10-11,11:00:00,4.62347,P ugm-3,0.733446,P mgm-3,3.865,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),355.3,N deg,5.5,N ms-1,13.3,N degC
2020-10-11,12:00:00,4.38536,P ugm-3,0.733446,P mgm-3,-3.865,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),355.3,N deg,4.9,N ms-1,14,N degC
2020-10-11,13:00:00,5.26272,P ugm-3,0.736502,P mgm-3,-0.966,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),352.9,N deg,4.8,N ms-1,14.5,N degC
2020-10-11,14:00:00,4.32703,P ugm-3,0.742614,P mgm-3,1.932,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),353.1,N deg,4.5,N ms-1,14.5,N degC
2020-10-11,15:00:00,5.20535,P ugm-3,0.74567,P mgm-3,0.966,P ugm-3 (Ref.eq),3,P ugm-3 (BAM),340.4,N deg,3.8,N ms-1,14.4,N degC
2020-10-11,16:00:00,6.26726,P ugm-3,0.754838,P mgm-3,6.763,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),334.9,N deg,3.7,N ms-1,13.5,N degC
2020-10-11,17:00:00,15.36168,P ugm-3,0.757894,P mgm-3,6.763,P ugm-3 (Ref.eq),1,P ugm-3 (BAM),323.6,N deg,3,N ms-1,11.9,N degC
2020-10-11,18:00:00,13.26032,P ugm-3,0.754838,P mgm-3,1.932,P ugm-3 (Ref.eq),2,P ugm-3 (BAM),318,N deg,3.1,N ms-1,10.4,N degC
2020-10-11,19:00:00,20.59045,P ugm-3,0.785398,P mgm-3,1.932,P ugm-3 (Ref.eq),4,P ugm-3 (BAM),326.6,N deg,3.2,N ms-1,9.4,N degC
2020-10-11,20:00:00,24.97868,P ugm-3,0.809847,P mgm-3,13.527,P ugm-3 (Ref.eq),9,P ugm-3 (BAM),336.1,N deg,3.1,N ms-1,8.7,N degC
2020-10-11,21:00:00,11.25698,P ugm-3,0.754838,P mgm-3,7.73,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),339.1,N deg,2.7,N ms-1,7.9,N degC
2020-10-11,22:00:00,8.14534,P ugm-3,0.739558,P mgm-3,7.73,P ugm-3 (Ref.eq),6,P ugm-3 (BAM),337.7,N deg,2.7,N ms-1,7.2,N degC
2020-10-11,23:00:00,11.66768,P ugm-3,0.812903,P mgm-3,5.797,P ugm-3 (Ref.eq),5,P ugm-3 (BAM),346.2,N deg,2.8,N ms-1,6.4,N degC
